target_id	length	eff_length	est_counts	tpm
ENSMUST00000122850.1	690	511	0	0
ENSMUST00000128250.2	612	433	1	10.4294
ENSMUST00000041142.3	1896	1717	1	2.63014
ENSMUST00000106521.1	606	427	1	10.576
ENSMUST00000093969.10	2892	2713	1	1.66456
ENSMUST00000020837.6	621	442	1	10.2171
ENSMUST00000120836.7	2112	1933	0	0
ENSMUST00000048248.8	2337	2158	2	4.18531
ENSMUST00000206024.1	1032	853	1	5.2942
ENSMUST00000205666.1	924	745	1	6.06168
ENSMUST00000123637.1	138	7.80511	0	0
ENSMUST00000061831.10	1290	1111	1	4.06476
ENSMUST00000118411.1	1290	1111	1	4.06476
ENSMUST00000041460.12	756	577	1	7.8266
ENSMUST00000033331.6	723	544	1	8.30138
ENSMUST00000207400.1	268	89.0004	1	50.7407
ENSMUST00000113974.10	2583	2404	1.04326	1.95979
ENSMUST00000113972.8	2652	2473	1.06595	1.94653
ENSMUST00000113973.7	2652	2473	1.06595	1.94653
ENSMUST00000113968.8	984	805	1.23466	6.9263
ENSMUST00000113970.7	1185	1006	1.17937	5.2942
ENSMUST00000237440.1	984	805	1.23466	6.9263
ENSMUST00000152935.7	638	459	1	9.83867
ENSMUST00000176262.7	2583	2404	1.04326	1.95979
ENSMUST00000176407.7	263	84.0013	0	0
ENSMUST00000176926.7	1272	1093	1.16277	4.8042
ENSMUST00000176512.7	281	102	9.08209e-05	0.004021
ENSMUST00000177355.1	332	153	1.51273	44.6498
ENSMUST00000235768.1	258	79.0036	1	57.1613
ENSMUST00000005518.15	984	805	1.23466	6.9263
ENSMUST00000052699.12	1185	1006	1.17937	5.2942
ENSMUST00000113977.8	2583	2404	1.04326	1.95979
ENSMUST00000040359.5	1722	1543	1	2.92673
ENSMUST00000098799.4	1632	1453	1.10326	3.42897
ENSMUST00000144956.1	315	136	0.896735	29.7765
ENSMUST00000030257.14	3867	3688	1	1.2245
ENSMUST00000097955.2	3633	3454	1	1.30745
ENSMUST00000037998.5	1113	934	1	4.83506
ENSMUST00000102890.10	1332	1153	1	3.91669
ENSMUST00000045702.5	1494	1315	1	3.43418
ENSMUST00000153388.1	257	78.0044	1	57.8935
ENSMUST00000096482.9	1275	1096	4	16.4816
ENSMUST00000110585.8	1065	886	1	5.09701
ENSMUST00000190131.1	1170	991	0	0
ENSMUST00000039913.8	810	631	1	7.15681
ENSMUST00000200988.1	150	9.35544	0	0
ENSMUST00000000641.14	2334	2155	1	2.09557
ENSMUST00000203271.1	90	4.62459	0	0
ENSMUST00000053699.12	3270	3091	1	1.461
ENSMUST00000139944.1	1287	1108	1	4.07577
ENSMUST00000028311.12	1506	1327	1	3.40313
ENSMUST00000114234.1	1527	1348	1	3.35011
ENSMUST00000092966.4	342	163	1	27.7052
ENSMUST00000108132.7	294	115	1	39.2691
ENSMUST00000108133.9	294	115	1	39.2691
ENSMUST00000108131.7	294	115	1	39.2691
ENSMUST00000108134.7	294	115	1	39.2691
ENSMUST00000029972.3	294	115	1	39.2691
ENSMUST00000221025.1	969	790	1	5.71639
ENSMUST00000045583.8	990	811	1	5.56837
ENSMUST00000178174.2	1338	1159	1	3.89642
ENSMUST00000056732.3	1320	1141	1	3.95789
ENSMUST00000111142.8	1860	1681	1.15651	3.10692
ENSMUST00000111145.9	1722	1543	1.17293	3.43285
ENSMUST00000111144.7	1722	1543	1.17293	3.43285
ENSMUST00000199239.4	454	275	0	0
ENSMUST00000125827.7	1074	895	1.3408	6.76535
ENSMUST00000005072.9	1857	1678	1.15683	3.11335
ENSMUST00000130345.1	24	3.02529	0	0
ENSMUST00000002418.14	363	184	1	24.5432
ENSMUST00000123760.7	243	64.0516	1	70.5048
ENSMUST00000129668.7	243	64.0516	1	70.5048
ENSMUST00000110139.1	342	163	1	27.7052
ENSMUST00000066317.4	2538	2359	1	1.91435
ENSMUST00000239459.1	1944	1765	3	7.67583
ENSMUST00000211060.1	1077	898	1	5.0289
ENSMUST00000048604.7	1680	1501	0	0
ENSMUST00000209391.1	285	106	1	42.6033
ENSMUST00000214298.1	423	244	1	18.508
ENSMUST00000239463.1	1680	1501	0	0
ENSMUST00000076846.10	708	529	1	8.53677
ENSMUST00000150680.1	660	481	1	9.38867
ENSMUST00000036748.14	1299	1120	1.64706	6.6411
ENSMUST00000138061.7	619	440	1.35294	13.8859
ENSMUST00000133821.1	497	318	0	0
ENSMUST00000168110.7	9321	9142	1	0.493978
ENSMUST00000212902.1	9516	9337	1	0.483662
ENSMUST00000163209.1	564	385	1	11.7297
ENSMUST00000067705.7	939	760	0	0
ENSMUST00000170065.7	504	325	1	13.8952
ENSMUST00000220280.1	481	302	1	14.9535
ENSMUST00000168617.2	1794	1615	1	2.79625
ENSMUST00000020200.13	2451	2272	1	1.98765
ENSMUST00000164979.1	945	766	2	11.791
ENSMUST00000109742.10	1590	1411	1.50945	4.83103
ENSMUST00000190566.2	1491	1312	0	0
ENSMUST00000109743.4	1626	1447	1.49055	4.65188
ENSMUST00000182947.1	1095	916	1	4.93008
ENSMUST00000057920.6	1095	916	1	4.93008
ENSMUST00000033888.4	627	448	1	10.0802
ENSMUST00000062821.12	1335	1156	1	3.90653
ENSMUST00000132328.7	672	493	1	9.16014
ENSMUST00000156492.1	474	295	1	15.3083
ENSMUST00000153308.1	168	12.9312	0	0
ENSMUST00000151906.7	351	172	1	26.2555
ENSMUST00000163299.7	1329	1150	1	3.92691
ENSMUST00000115212.7	1512	1333	1.02747	3.48086
ENSMUST00000123194.7	501	322	0.782089	10.9686
ENSMUST00000115211.7	1512	1333	1.02747	3.48086
ENSMUST00000115206.7	1605	1426	1.02563	3.24803
ENSMUST00000133928.7	266	87.0007	1.32348	68.6979
ENSMUST00000115208.7	1425	1246	1.02944	3.73106
ENSMUST00000115209.7	1512	1333	1.02747	3.48086
ENSMUST00000115200.7	1560	1381	1.02649	3.35667
ENSMUST00000115204.7	1350	1171	1.03138	3.97752
ENSMUST00000148990.7	115	5.87326	0	0
ENSMUST00000115199.7	1596	1417	1.29406	4.12415
ENSMUST00000132866.1	657	478	1	9.44759
ENSMUST00000170535.8	1350	1171	1.03138	3.97752
ENSMUST00000167972.8	1512	1333	1.02747	3.48086
ENSMUST00000004761.12	1560	1381	1.02649	3.35667
ENSMUST00000069831.14	1596	1417	1.29406	4.12415
ENSMUST00000069808.12	1605	1426	1.02563	3.24803
ENSMUST00000164746.7	269	90.0004	0.806857	40.4857
ENSMUST00000172302.7	2538	2359	1.03967	1.99028
ENSMUST00000047645.12	2415	2236	1.04194	2.10436
ENSMUST00000167487.7	2622	2443	1.03825	1.91923
ENSMUST00000025866.13	1497	1318	1.07329	3.67748
ENSMUST00000165761.1	774	595	1	7.58983
ENSMUST00000106064.9	660	481	1	9.38867
ENSMUST00000030575.14	558	379	1	11.9154
ENSMUST00000030577.10	618	439	1	10.2869
ENSMUST00000148979.1	318	139	1	32.4888
ENSMUST00000026408.6	1218	1039	1	4.34644
ENSMUST00000167565.2	2118	1939	1	2.32901
ENSMUST00000054095.5	1431	1252	1	3.60699
ENSMUST00000087231.3	1041	862	1	5.23892
ENSMUST00000108496.8	1668	1489	1	3.03287
ENSMUST00000071555.12	1128	949	1	4.75864
ENSMUST00000062147.13	462	283	1	15.9574
ENSMUST00000089616.5	318	139	1	32.4888
ENSMUST00000131103.8	399	220	1	20.527
ENSMUST00000128055.1	804	625	1	7.22552
ENSMUST00000106215.10	1128	949	1	4.75864
ENSMUST00000045923.9	387	208	1	21.7113
ENSMUST00000064545.10	387	208	1	21.7113
ENSMUST00000106875.1	387	208	1	21.7113
ENSMUST00000031249.7	1953	1774	1.43528	3.65368
ENSMUST00000199947.1	717	538	0.564725	4.74028
ENSMUST00000238443.1	3198	3019	2.81978	4.21795
ENSMUST00000238331.1	2370	2191	0	0
ENSMUST00000238222.1	2370	2191	0	0
ENSMUST00000238545.1	3021	2842	3.18022	5.05338
ENSMUST00000182666.7	2370	2191	0	0
ENSMUST00000238606.1	2193	2014	1	2.24228
ENSMUST00000107664.2	2370	2191	0	0
ENSMUST00000186303.6	1011	832	0	0
ENSMUST00000106911.7	2211	2032	1.15976	2.57747
ENSMUST00000173119.7	501	322	1	14.0247
ENSMUST00000106907.8	639	460	1	9.81728
ENSMUST00000106908.8	2166	1987	1.16397	2.64541
ENSMUST00000174186.1	366	187	1	24.1495
ENSMUST00000106904.8	1980	1801	1.18402	2.96889
ENSMUST00000172616.1	486	307	1	14.7099
ENSMUST00000097950.8	1695	1516	1.22645	3.65342
ENSMUST00000030251.12	1455	1276	0	0
ENSMUST00000097949.10	1512	1333	1.2658	4.28829
ENSMUST00000106901.1	1209	1030	1	4.38442
ENSMUST00000099992.9	2802	2623	1	1.72167
ENSMUST00000144892.1	1335	1156	1	3.90653
ENSMUST00000124825.1	219	41.1625	1	109.71
ENSMUST00000098811.3	402	223	1	20.2509
ENSMUST00000204715.1	372	193	1	23.3987
ENSMUST00000091526.3	1383	1204	2	7.50158
ENSMUST00000067058.2	1512	1333	1	3.38781
ENSMUST00000108080.2	1512	1333	1	3.38781
ENSMUST00000022765.13	651	472	1	9.56769
ENSMUST00000167116.7	651	472	1	9.56769
ENSMUST00000100631.10	582	403	1	11.2058
ENSMUST00000172488.7	189	20.4424	1	220.911
ENSMUST00000174020.7	216	38.5618	1	117.11
ENSMUST00000172634.1	138	7.80511	0	0
ENSMUST00000154237.7	687	508	1	8.88966
ENSMUST00000027726.13	918	739	1	6.11089
ENSMUST00000173908.7	528	349	1	12.9397
ENSMUST00000127412.8	303	124	1	36.4189
ENSMUST00000172795.1	243	64.0516	1	70.5048
ENSMUST00000065916.13	8301	8122	1.67223	0.929782
ENSMUST00000171045.8	3444	3265	0.327774	0.453358
ENSMUST00000166403.1	1104	925	1	4.88211
ENSMUST00000052168.5	1365	1186	1	3.80771
ENSMUST00000156889.7	120	6.21	0	0
ENSMUST00000014445.6	378	199	1	22.6932
ENSMUST00000121186.3	951	772	1	5.84967
ENSMUST00000204477.4	957	778	1	5.80456
ENSMUST00000079390.6	816	637	1	7.0894
ENSMUST00000019512.7	1212	1033	1	4.37168
ENSMUST00000050004.2	423	244	0.125448	2.32179
ENSMUST00000234316.1	702	523	1.87455	16.1862
ENSMUST00000110766.7	2316	2137	2	4.22644
ENSMUST00000035985.7	2124	1945	0	0
ENSMUST00000011445.7	714	535	1	8.44103
ENSMUST00000209176.1	624	445	1	10.1482
ENSMUST00000111827.3	2013	1834	1	2.46235
ENSMUST00000174455.1	12	2.81731	0	0
ENSMUST00000102526.8	2520	2341	2	3.85814
ENSMUST00000006106.13	2340	2161	2	4.1795
ENSMUST00000108470.7	1416	1237	0	0
ENSMUST00000138853.2	1423	1244	0	0
ENSMUST00000021674.6	1143	964	1	4.68459
ENSMUST00000106928.9	1635	1456	1	3.10161
ENSMUST00000190824.6	1170	991	1	4.55696
ENSMUST00000183255.1	738	559	1	8.07862
ENSMUST00000014447.12	1566	1387	1.12036	3.64778
ENSMUST00000141682.1	328	149	0.879645	26.6606
ENSMUST00000074651.10	534	355	1	12.721
ENSMUST00000001112.13	1725	1546	1	2.92105
ENSMUST00000148588.1	291	112	1	40.321
ENSMUST00000095807.9	582	403	1.5	16.8087
ENSMUST00000116444.9	582	403	1.5	16.8087
ENSMUST00000116442.8	582	403	1.5	16.8087
ENSMUST00000139450.7	582	403	1.5	16.8087
ENSMUST00000125931.8	561	382	0	0
ENSMUST00000149763.2	484	305	0	0
ENSMUST00000135763.1	137	7.69677	0	0
ENSMUST00000030572.9	582	403	1.5	16.8087
ENSMUST00000164649.7	582	403	1.5	16.8087
ENSMUST00000193989.3	2133	1954	1	2.31113
ENSMUST00000203169.2	1533	1354	2	6.67053
ENSMUST00000204341.2	1344	1165	0	0
ENSMUST00000105845.8	2961	2782	1	1.62327
ENSMUST00000059287.13	2964	2785	1	1.62153
ENSMUST00000105846.8	2964	2785	1	1.62153
ENSMUST00000156558.1	829	650	1	6.94761
ENSMUST00000155990.7	594	415	1	10.8818
ENSMUST00000146443.7	753	574	1	7.86751
ENSMUST00000135579.7	1128	949	1	4.75864
ENSMUST00000137846.7	2004	1825	1	2.47449
ENSMUST00000054917.11	2415	2236	1.5	3.02948
ENSMUST00000105974.7	2310	2131	1	2.11917
ENSMUST00000105970.7	1920	1741	1	2.59388
ENSMUST00000105975.7	2610	2431	1	1.85765
ENSMUST00000146021.7	1785	1606	0	0
ENSMUST00000105972.7	2577	2398	1	1.88321
ENSMUST00000212761.1	1431	1252	1	3.60699
ENSMUST00000141291.2	2304	2125	1	2.12515
ENSMUST00000105981.8	2577	2398	1	1.88321
ENSMUST00000084253.9	2415	2236	1.5	3.02948
ENSMUST00000030739.10	2577	2398	1	1.88321
ENSMUST00000179248.1	339	160	1	28.2247
ENSMUST00000188754.1	669	490	1	9.21622
ENSMUST00000125303.7	648	469	1	9.62889
ENSMUST00000030152.12	783	604	1	7.47674
ENSMUST00000095126.4	609	430	1	10.5022
ENSMUST00000027065.11	300	121	1	37.3219
ENSMUST00000027064.7	438	259	1	17.4361
ENSMUST00000162300.7	3129	2950	1	1.53083
ENSMUST00000162293.7	2466	2287	1	1.97462
ENSMUST00000159684.7	3006	2827	1	1.59744
ENSMUST00000161566.7	525	346	1	13.0519
ENSMUST00000161545.1	360	181	1	24.95
ENSMUST00000166714.2	282	103	1	43.8442
ENSMUST00000217376.1	927	748	1	6.03737
ENSMUST00000061081.1	927	748	1	6.03737
ENSMUST00000213308.2	933	754	1	5.98932
ENSMUST00000051058.2	933	754	1	5.98932
ENSMUST00000120869.5	111	5.62895	0	0
ENSMUST00000030852.12	2379	2200	1	2.0527
ENSMUST00000117783.7	183	17.7996	1	253.711
ENSMUST00000115113.2	2205	2026	1	2.229
ENSMUST00000030626.11	474	295	1	15.3083
ENSMUST00000105863.1	474	295	1	15.3083
ENSMUST00000027198.11	1731	1552	2.63707	7.67323
ENSMUST00000114325.7	1587	1408	1.36293	4.37141
ENSMUST00000190695.1	141	8.14747	0	0
ENSMUST00000191206.1	133	7.28986	0	0
ENSMUST00000179554.2	342	163	1	27.7052
ENSMUST00000023845.6	990	811	1	5.56837
ENSMUST00000177280.7	638	459	1	9.83867
ENSMUST00000176047.7	1047	868	4.2871	22.3045
ENSMUST00000239030.1	975	796	0	0
ENSMUST00000184179.7	816	637	0	0
ENSMUST00000175725.7	624	445	0	0
ENSMUST00000176192.2	294	115	1	39.2691
ENSMUST00000137401.2	237	58.1281	0.712902	55.3851
ENSMUST00000167191.7	1041	862	1	5.23892
ENSMUST00000058738.10	1041	862	1	5.23892
ENSMUST00000168572.7	1041	862	1	5.23892
ENSMUST00000176751.1	1233	1054	0	0
ENSMUST00000061343.3	939	760	1	5.94204
ENSMUST00000022356.11	4767	4588	1	0.984296
ENSMUST00000123287.1	668	489	1	9.23507
ENSMUST00000035340.13	4767	4588	1	0.984296
ENSMUST00000114232.3	786	607	1	7.43978
ENSMUST00000132151.7	1494	1315	1	3.43418
ENSMUST00000159415.8	1514	1335	1	3.38273
ENSMUST00000163067.8	1479	1300	1	3.47381
ENSMUST00000129648.2	225	46.6066	1	96.8951
ENSMUST00000180164.1	1494	1315	1	3.43418
ENSMUST00000115342.9	618	439	1	10.2869
ENSMUST00000009530.4	618	439	1	10.2869
ENSMUST00000059975.7	573	394	1	11.4618
ENSMUST00000186780.1	573	394	1	11.4618
ENSMUST00000025322.13	996	817	1	5.52748
ENSMUST00000172576.1	864	685	1	6.59263
ENSMUST00000012279.5	606	427	0	0
ENSMUST00000232493.1	645	466	2	19.3818
ENSMUST00000069623.11	3726	3547	1.65824	2.11122
ENSMUST00000097820.8	3711	3532	1.09621	1.4016
ENSMUST00000105799.7	3843	3664	1.6241	2.00173
ENSMUST00000105798.7	3123	2944	0	0
ENSMUST00000105797.8	2967	2788	1	1.61978
ENSMUST00000138493.7	1836	1657	1	2.72538
ENSMUST00000039204.9	3828	3649	1.09284	1.35249
ENSMUST00000154979.1	357	178	0	0
ENSMUST00000147426.1	785	606	1	7.45206
ENSMUST00000140403.1	618	439	1	10.2869
ENSMUST00000143614.7	489	310	1.52861	22.2681
ENSMUST00000217436.1	933	754	0	0
ENSMUST00000052300.1	957	778	2	11.6091
ENSMUST00000064679.8	600	421	1	10.7267
ENSMUST00000064664.9	474	295	1	15.3083
ENSMUST00000136247.7	321	142	1	31.8025
ENSMUST00000129905.1	258	79.0036	1	57.1613
ENSMUST00000062407.5	936	757	1	5.96559
ENSMUST00000209096.1	936	757	1	5.96559
ENSMUST00000215017.1	933	754	1	5.98932
ENSMUST00000215862.1	933	754	1	5.98932
ENSMUST00000099844.1	933	754	1	5.98932
ENSMUST00000214641.1	945	766	1	5.89549
ENSMUST00000215903.1	945	766	1	5.89549
ENSMUST00000099843.1	945	766	1	5.89549
ENSMUST00000007949.3	483	304	1	14.8551
ENSMUST00000186075.1	483	304	1	14.8551
ENSMUST00000022186.4	300	121	1	37.3219
ENSMUST00000216191.1	972	793	1	5.69477
ENSMUST00000216726.1	972	793	1	5.69477
ENSMUST00000099842.5	972	793	1	5.69477
ENSMUST00000205694.1	3006	2827	1	1.59744
ENSMUST00000033088.7	2886	2707	1	1.66825
ENSMUST00000206914.1	2706	2527	1	1.78708
ENSMUST00000140975.7	897	718	1.97731	12.4365
ENSMUST00000020981.11	534	355	0.0226892	0.288629
ENSMUST00000111169.9	618	439	1	10.2869
ENSMUST00000146261.1	60	3.70659	0	0
ENSMUST00000128466.1	664	485	1	9.31124
ENSMUST00000046049.13	1599	1420	2.05797	6.54485
ENSMUST00000134098.7	909	730	1.94203	12.0138
ENSMUST00000193078.5	689	510	9.9644e-08	8.82328e-07
ENSMUST00000131058.7	663	484	0	0
ENSMUST00000111518.2	549	370	1	12.2053
ENSMUST00000076615.5	1893	1714	1	2.63474
ENSMUST00000072154.8	567	388	1	11.639
ENSMUST00000217998.1	504	325	1	13.8952
ENSMUST00000211000.1	453	274	0	0
ENSMUST00000211206.1	453	274	0	0
ENSMUST00000084418.3	708	529	1.79347	15.3105
ENSMUST00000210684.1	297	118	1	38.2708
ENSMUST00000209732.1	801	622	3.20653	23.2806
ENSMUST00000209725.1	380	201	9.91753e-07	2.22821e-05
ENSMUST00000223640.2	954	775	1	5.82703
ENSMUST00000022287.7	1035	856	1	5.27564
ENSMUST00000231252.1	1032	853	1	5.2942
ENSMUST00000225068.1	339	160	1	28.2247
ENSMUST00000036069.7	2061	1882	1	2.39955
ENSMUST00000236349.1	654	475	1	9.50726
ENSMUST00000021160.9	318	139	1	32.4888
ENSMUST00000153476.7	618	439	1	10.2869
ENSMUST00000123507.1	180	16.6423	0	0
ENSMUST00000057488.14	981	802	1	5.63086
ENSMUST00000231633.1	123	6.43085	0	0
ENSMUST00000134625.1	738	559	1	8.07862
ENSMUST00000100882.2	1386	1207	1	3.74147
ENSMUST00000038627.8	1719	1540	1	2.93243
ENSMUST00000079491.13	2892	2713	1	1.66456
ENSMUST00000212480.1	2895	2716	1	1.66272
ENSMUST00000200575.4	2145	1966	1	2.29702
ENSMUST00000075387.10	2889	2710	1	1.6664
ENSMUST00000197425.1	2694	2515	1	1.79561
ENSMUST00000212758.1	2664	2485	1	1.81728
ENSMUST00000039928.6	4071	3892	1.01261	1.17495
ENSMUST00000217954.1	227	48.4794	0.974773	90.802
ENSMUST00000219956.1	4071	3892	1.01261	1.17495
ENSMUST00000075792.4	531	352	1	12.8294
ENSMUST00000166499.3	2586	2407	1	1.87617
ENSMUST00000062160.3	462	283	1	15.9574
ENSMUST00000022766.7	1860	1681	1	2.68647
ENSMUST00000058142.3	717	538	1	8.39396
ENSMUST00000061390.8	1485	1306	1.12489	3.88971
ENSMUST00000206259.1	324	145	0.875108	27.2548
ENSMUST00000169805.2	2592	2413	1	1.87151
ENSMUST00000232078.1	291	112	1	40.321
ENSMUST00000231659.1	225	46.6066	1	96.8951
ENSMUST00000232113.1	363	184	1	24.5432
ENSMUST00000103029.9	2484	2305	1	1.9592
ENSMUST00000103028.7	2484	2305	1	1.9592
ENSMUST00000121584.7	3447	3268	0	0
ENSMUST00000142295.7	1425	1246	1.13998	4.1317
ENSMUST00000119200.7	332	153	0.761815	22.4857
ENSMUST00000135505.2	256	77.0053	0.950574	55.7461
ENSMUST00000095849.9	3525	3346	2.14763	2.89856
ENSMUST00000003655.8	1131	952	2.29122	10.8687
ENSMUST00000236063.1	198	25.324	1	178.327
ENSMUST00000236465.1	300	121	0.708785	26.4532
ENSMUST00000237219.1	822	643	0	0
ENSMUST00000164845.3	2559	2380	1	1.89746
ENSMUST00000099841.3	939	760	1	5.94204
ENSMUST00000142247.7	1590	1411	1	3.20053
ENSMUST00000074515.10	1092	913	0	0
ENSMUST00000021036.12	1008	829	1	5.44747
ENSMUST00000103218.2	882	703	1	6.42383
ENSMUST00000126660.1	427	248	0.288281	5.24944
ENSMUST00000093975.11	1134	955	1.79023	8.46552
ENSMUST00000108173.9	1092	913	0	0
ENSMUST00000071152.13	1197	1018	2.92149	12.96
ENSMUST00000061986.11	1512	1333	1	3.38781
ENSMUST00000146236.7	437	258	1	17.5037
ENSMUST00000147448.1	159	10.9088	0	0
ENSMUST00000112933.1	597	418	1	10.8037
ENSMUST00000019220.15	2283	2104	1.24792	2.6785
ENSMUST00000108495.8	2262	2083	1.25105	2.71228
ENSMUST00000184280.7	678	499	1	9.05
ENSMUST00000184708.7	882	703	1.06219	6.82335
ENSMUST00000185011.7	219	41.1625	0.937806	102.887
ENSMUST00000184694.1	597	418	0.501025	5.41293
ENSMUST00000124505.7	3435	3256	1	1.38696
ENSMUST00000152065.7	3435	3256	1	1.38696
ENSMUST00000127756.7	3438	3259	1	1.38569
ENSMUST00000020984.8	3438	3259	1	1.38569
ENSMUST00000149378.1	186	19.0638	1	236.886
ENSMUST00000026572.10	570	391	1	11.5497
ENSMUST00000097957.10	570	391	1	11.5497
ENSMUST00000124314.2	567	388	1	11.639
ENSMUST00000134008.1	60	3.70659	0	0
ENSMUST00000124971.1	360	181	1	24.95
ENSMUST00000168550.7	567	388	1	11.639
ENSMUST00000078084.6	897	718	1	6.28962
ENSMUST00000090568.6	6939	6760	1	0.66804
ENSMUST00000202579.3	4839	4660	1	0.969088
ENSMUST00000202102.1	4392	4213	1	1.07191
ENSMUST00000203261.2	309	130	1	34.7381
ENSMUST00000064032.9	261	82.002	1	55.0712
ENSMUST00000049732.10	243	64.0516	1	70.5048
ENSMUST00000090205.4	183	17.7996	1	253.711
ENSMUST00000218841.1	477	298	1	15.1542
ENSMUST00000166240.7	5022	4843	1.25066	1.1662
ENSMUST00000020043.11	2445	2266	1.74934	3.48628
ENSMUST00000123364.1	1561	1382	0	0
ENSMUST00000089926.5	1320	1141	1	3.95789
ENSMUST00000030069.6	990	811	1	5.56837
ENSMUST00000162961.7	1170	991	1	4.55696
ENSMUST00000160113.7	207	31.3862	1	143.883
ENSMUST00000162247.7	603	424	1	10.6508
ENSMUST00000161712.7	207	31.3862	1	143.883
ENSMUST00000159079.1	306	127	1	35.5587
ENSMUST00000160687.1	542	363	1	12.4406
ENSMUST00000162986.1	237	58.1281	1	77.6896
ENSMUST00000185301.1	408	229	1	19.7203
ENSMUST00000019791.13	3096	2917	1.19206	1.84549
ENSMUST00000076043.12	2931	2752	1.20595	1.97893
ENSMUST00000135790.7	3147	2968	1.18814	1.80781
ENSMUST00000156422.7	3096	2917	1.19206	1.84549
ENSMUST00000126684.1	649	470	0.0233958	0.224796
ENSMUST00000123228.7	336	157	1	28.764
ENSMUST00000115449.8	3018	2839	1.19839	1.90625
ENSMUST00000024742.8	1095	916	1	4.93008
ENSMUST00000233929.1	1116	937	1	4.81958
ENSMUST00000020188.12	1434	1255	1	3.59837
ENSMUST00000164591.2	228	49.4247	1	91.3703
ENSMUST00000112098.10	5115	4936	1	0.914901
ENSMUST00000112095.7	4905	4726	1	0.955554
ENSMUST00000112106.7	275	96.0001	1	47.0411
ENSMUST00000146325.7	2795	2616	1.02871	1.77584
ENSMUST00000112094.7	4809	4630	1	0.975367
ENSMUST00000144009.1	252	73.0112	0.971289	60.077
ENSMUST00000052239.11	4749	4570	1	0.988173
ENSMUST00000156628.7	4382	4203	1	1.07446
ENSMUST00000136237.7	2583	2404	1	1.87851
ENSMUST00000022474.13	4794	4615	1	0.978537
ENSMUST00000112092.7	4959	4780	1	0.944759
ENSMUST00000123678.7	2571	2392	1	1.88794
ENSMUST00000022471.11	4749	4570	1	0.988173
ENSMUST00000090214.10	5070	4891	1	0.923318
ENSMUST00000135704.1	3256	3077	1	1.46765
ENSMUST00000112771.1	2838	2659	1	1.69836
ENSMUST00000210676.1	2178	1999	1	2.2591
ENSMUST00000034150.9	2088	1909	1	2.36561
ENSMUST00000117069.7	486	307	1.38168	20.3244
ENSMUST00000114348.7	486	307	1.38168	20.3244
ENSMUST00000081677.11	486	307	1.38168	20.3244
ENSMUST00000114345.8	363	184	1.85496	45.5267
ENSMUST00000190048.6	275	96.0001	0	0
ENSMUST00000185990.1	271	92.0002	0	0
ENSMUST00000167460.8	3144	2965	1	1.52309
ENSMUST00000005352.9	3342	3163	1	1.42774
ENSMUST00000175766.7	2919	2740	1	1.64816
ENSMUST00000177290.7	2943	2764	1	1.63385
ENSMUST00000176974.1	3021	2842	1	1.589
ENSMUST00000192688.5	351	172	0.523668	13.7492
ENSMUST00000193069.1	104	5.2474	0	0
ENSMUST00000194604.1	97	4.91545	0	0
ENSMUST00000195014.5	552	373	1.85572	22.4674
ENSMUST00000193934.5	495	316	1.43016	20.4384
ENSMUST00000192495.5	558	379	1.33472	15.9038
ENSMUST00000035785.8	552	373	1.85572	22.4674
ENSMUST00000074232.6	180	16.6423	0	0
ENSMUST00000178438.2	1053	874	1	5.16699
ENSMUST00000184954.3	918	739	1	6.11089
ENSMUST00000213210.1	918	739	1	6.11089
ENSMUST00000099617.1	918	739	1	6.11089
ENSMUST00000099840.1	957	778	1	5.80456
ENSMUST00000102622.1	942	763	1	5.91868
ENSMUST00000075390.1	918	739	1	6.11089
ENSMUST00000026240.13	735	556	1.18143	9.59582
ENSMUST00000111928.7	648	469	1.22258	11.7721
ENSMUST00000026241.11	807	628	1.15736	8.32255
ENSMUST00000111927.7	615	436	1.24353	12.88
ENSMUST00000111924.7	423	244	0	0
ENSMUST00000111925.1	702	523	1.19511	10.3194
ENSMUST00000026445.2	1479	1300	1	3.47381
ENSMUST00000034522.7	1122	943	1	4.78892
ENSMUST00000043336.10	1080	901	1	5.01215
ENSMUST00000189556.1	801	622	1	7.26037
ENSMUST00000058429.5	705	526	1	8.58545
ENSMUST00000041993.2	282	103	1	43.8442
ENSMUST00000042054.2	1341	1162	1	3.88636
ENSMUST00000035849.4	687	508	1	8.88966
ENSMUST00000169922.8	5484	5305	1.03419	0.88037
ENSMUST00000199809.4	663	484	1	9.33047
ENSMUST00000208458.1	105	5.29865	0	0
ENSMUST00000173785.1	489	310	1	14.5676
ENSMUST00000181971.5	108	5.45872	0	0
ENSMUST00000200423.1	340	161	1	28.0494
ENSMUST00000199601.1	225	46.6066	1	96.8951
ENSMUST00000199641.1	360	181	1	24.95
ENSMUST00000026895.13	1000	821	1	5.50055
ENSMUST00000172704.5	536	357	1.96581	24.8669
ENSMUST00000197642.1	173	14.3155	0	0
ENSMUST00000212740.1	15408	15229	1	0.296536
ENSMUST00000169350.8	15435	15256	1	0.296011
ENSMUST00000185370.6	2802	2623	1	1.72167
ENSMUST00000188970.1	537	358	1	12.6144
ENSMUST00000043676.11	14997	14818	1	0.304761
ENSMUST00000161023.7	339	160	1	28.2247
ENSMUST00000160488.7	300	121	1	37.3219
ENSMUST00000077462.7	309	130	1	34.7381
ENSMUST00000160880.1	240	61.0822	1	73.9323
ENSMUST00000153268.9	288	109	1	41.4307
